ClientID,Nom,Ville,DateInscription,TotalTransactions,TotalDepense
CLT_2666,Sekou Barry,Kankan,2022-02-15,198,350727
CLT_2667,Aissatou Soumah,Kindia,2022-01-25,51,32569
CLT_2668,Mamadou Traoré,Nzérékoré,2020-10-29,79,225610
CLT_2669,Nene Keita,Nzérékoré,2023-08-14,53,322469
CLT_2670,Thierno Baldé,Nzérékoré,2020-01-08,195,167943
CLT_2671,Sekou Baldé,Labé,2020-09-12,125,398913
CLT_2672,Abdoulaye Condé,Conakry,2021-11-09,148,100046
CLT_2673,Saran Diallo,Kankan,2023-10-07,105,87349
CLT_2674,Ibrahima Barry,Nzérékoré,2023-01-10,174,230185
CLT_2675,Mamadou Traoré,Nzérékoré,2022-09-20,161,426757
CLT_2676,Kemo Bah,Nzérékoré,2022-10-10,99,181394
CLT_2677,Alpha Bah,Labé,2023-04-26,51,490379
CLT_2678,Fatoumata Bah,Conakry,2020-07-20,90,292261
CLT_2679,Mory Barry,Nzérékoré,2022-12-02,89,11549
CLT_2680,Binta Touré,Conakry,2020-05-29,159,496478
CLT_2681,Mamadou Touré,Kankan,2022-05-07,126,391000
CLT_2682,Kemo Traoré,Labé,2023-09-22,172,105690
CLT_2683,Nene Diallo,Kindia,2022-02-02,160,314108
CLT_2684,Mory Keita,Labé,2023-08-07,130,131799
CLT_2685,Nene Sow,Nzérékoré,2023-04-12,28,120713
CLT_2686,Nene Doumbouya,Labé,2023-04-02,49,153463
CLT_2687,Ousmane Condé,Kankan,2023-02-20,41,118592
CLT_2688,Fatoumata Camara,Nzérékoré,2023-03-09,126,196207
CLT_2689,Sekou Sow,Nzérékoré,2021-02-22,154,96628
CLT_2690,Mamadou Diallo,Kankan,2022-06-03,76,37474
CLT_2691,Binta Diallo,Labé,2023-10-11,11,122250
CLT_2692,Ibrahima Diallo,Kankan,2021-12-28,12,293812
CLT_2693,Lamine Condé,Nzérékoré,2023-05-09,152,150657
CLT_2694,Nene Doumbouya,Kankan,2023-03-02,178,335820
CLT_2695,Saran Keita,Labé,2021-10-16,21,384211
CLT_2696,Kadiatou Bah,Kankan,2023-04-09,126,132822
CLT_2697,Kemo Barry,Labé,2022-11-11,141,311478
CLT_2698,Kemo Baldé,Nzérékoré,2020-01-03,184,450214
CLT_2699,Fanta Baldé,Nzérékoré,2021-05-28,115,257877
CLT_2700,Ibrahima Touré,Nzérékoré,2022-06-18,136,16095
CLT_2701,Saran Soumah,Kindia,2022-07-05,177,125190
CLT_2702,Moussa Keita,Kankan,2020-09-20,46,266264
CLT_2703,Mamadou Traoré,Conakry,2021-05-08,193,358107
CLT_2704,Fanta Baldé,Nzérékoré,2022-05-16,45,467748
CLT_2705,Aissatou Cissé,Kankan,2021-11-02,197,389888
CLT_2706,Saran Cissé,Labé,2021-08-03,119,394835
CLT_2707,Abdoulaye Bangoura,Nzérékoré,2020-06-09,158,34570
CLT_2708,Binta Condé,Conakry,2020-12-05,51,100987
CLT_2709,Abdoulaye Sow,Conakry,2023-02-15,168,107178
CLT_2710,Kadiatou Keita,Labé,2021-02-20,9,93835
CLT_2711,Aissatou Baldé,Kindia,2021-03-11,111,212281
CLT_2712,Aissatou Diallo,Labé,2021-01-13,66,347905
CLT_2713,Fanta Sow,Nzérékoré,2023-03-17,36,59063
CLT_2714,Nene Sow,Labé,2020-06-25,30,333569
CLT_2715,Fanta Traoré,Labé,2023-07-31,69,64801
CLT_2716,Mamadou Keita,Kindia,2020-01-06,54,384696
CLT_2717,Alpha Doumbouya,Kindia,2020-02-15,94,497948
CLT_2718,Nene Sow,Conakry,2023-10-07,129,307952
CLT_2719,Binta Sylla,Labé,2020-11-17,167,21719
CLT_2720,Aissatou Cissé,Conakry,2023-06-20,54,141343
CLT_2721,Fatoumata Touré,Kindia,2021-02-10,85,218088
CLT_2722,Thierno Diallo,Nzérékoré,2020-12-21,67,369279
CLT_2723,Ibrahima Soumah,Labé,2022-07-05,43,426479
CLT_2724,Fanta Bah,Labé,2023-12-04,109,128058
CLT_2725,Kadiatou Doumbouya,Kankan,2022-02-06,86,304213
CLT_2726,Ousmane Keita,Kindia,2022-01-10,96,235009
CLT_2727,Kemo Barry,Kankan,2020-12-18,138,280078
CLT_2728,Saran Bah,Kankan,2021-08-25,140,432109
CLT_2729,Moussa Doumbouya,Conakry,2022-06-26,105,496132
CLT_2730,Mariama Camara,Nzérékoré,2020-05-22,21,422316
CLT_2731,Binta Camara,Labé,2022-09-28,161,227466
CLT_2732,Aissatou Keita,Labé,2021-10-27,108,262144
CLT_2733,Kemo Cissé,Nzérékoré,2021-10-07,103,349279
CLT_2734,Salematou Baldé,Labé,2022-01-07,186,277855
CLT_2735,Saran Baldé,Labé,2020-01-13,61,304242
CLT_2736,Kemo Diallo,Conakry,2023-01-11,89,219239
CLT_2737,Aissatou Bah,Conakry,2021-11-16,16,102692
CLT_2738,Mariama Diallo,Conakry,2020-11-16,53,99334
CLT_2739,Mamadou Doumbouya,Kankan,2022-08-30,32,24946
CLT_2740,Alpha Condé,Kindia,2020-09-24,87,404603
CLT_2741,Thierno Soumah,Conakry,2022-09-16,111,150518
CLT_2742,Ibrahima Doumbouya,Kankan,2021-08-10,27,119843
CLT_2743,Thierno Soumah,Labé,2022-01-01,44,381929
CLT_2744,Mory Bah,Kindia,2021-08-26,194,244033
CLT_2745,Mamadou Condé,Kindia,2022-12-16,33,446177
CLT_2746,Aissatou Camara,Nzérékoré,2021-09-27,184,208105
CLT_2747,Alpha Baldé,Labé,2022-05-10,111,70383
CLT_2748,Mariama Bangoura,Kankan,2021-10-31,91,95195
CLT_2749,Saran Condé,Conakry,2021-02-13,189,90998
CLT_2750,Moussa Baldé,Nzérékoré,2020-02-02,82,443046
CLT_2751,Kadiatou Touré,Nzérékoré,2023-04-16,132,127834
CLT_2752,Ousmane Bah,Kankan,2020-08-02,94,116816
CLT_2753,Salematou Sow,Nzérékoré,2022-04-05,176,142422
CLT_2754,Thierno Bah,Labé,2023-06-13,85,7476
CLT_2755,Fanta Camara,Nzérékoré,2021-07-05,86,421929
CLT_2756,Mamadou Soumah,Conakry,2021-08-23,16,131444
CLT_2757,Mamadou Sow,Labé,2021-04-16,13,115311
CLT_2758,Moussa Bah,Kankan,2023-01-17,115,201823
CLT_2759,Ousmane Touré,Conakry,2020-09-26,137,299781
CLT_2760,Abdoulaye Touré,Conakry,2021-07-25,85,208509
CLT_2761,Kemo Barry,Labé,2023-05-22,86,306914
CLT_2762,Fanta Keita,Kindia,2021-09-21,68,473456
CLT_2763,Mariama Keita,Nzérékoré,2021-06-19,134,385218
CLT_2764,Mariama Bah,Kankan,2021-02-21,60,14675
CLT_2765,Lamine Sylla,Kindia,2020-01-05,113,39683
CLT_2766,Ibrahima Sow,Kankan,2022-04-19,98,322110
CLT_2767,Abdoulaye Baldé,Kindia,2023-01-13,178,13755
CLT_2768,Nene Bah,Kindia,2021-10-05,188,366738
CLT_2769,Mamadou Cissé,Conakry,2020-06-26,193,195102
CLT_2770,Ibrahima Diallo,Conakry,2020-10-12,127,389984
CLT_2771,Ibrahima Condé,Nzérékoré,2020-03-28,29,103845
CLT_2772,Mariama Baldé,Kankan,2022-06-10,143,178640
CLT_2773,Mamadou Sylla,Kankan,2021-11-22,9,213715
CLT_2774,Saran Bangoura,Kindia,2023-07-03,146,71451
CLT_2775,Ibrahima Traoré,Kankan,2020-04-09,29,412720
CLT_2776,Sekou Cissé,Nzérékoré,2023-06-10,95,482953
CLT_2777,Alpha Doumbouya,Kankan,2020-01-28,48,491028
CLT_2778,Fanta Diallo,Nzérékoré,2022-03-21,59,156431
CLT_2779,Mariama Touré,Kankan,2022-04-11,121,82579
CLT_2780,Lamine Baldé,Conakry,2022-12-03,15,181914
CLT_2781,Kemo Traoré,Nzérékoré,2022-07-11,125,406306
CLT_2782,Fanta Sylla,Nzérékoré,2023-12-02,68,444003
CLT_2783,Alpha Sow,Kindia,2020-04-04,16,287816
CLT_2784,Saran Soumah,Kankan,2022-12-17,98,13489
CLT_2785,Moussa Keita,Conakry,2023-11-30,110,131279
CLT_2786,Abdoulaye Baldé,Nzérékoré,2020-07-24,197,353383
CLT_2787,Saran Soumah,Kankan,2022-03-30,115,396160
CLT_2788,Mariama Camara,Kankan,2021-05-06,88,213362
CLT_2789,Fanta Cissé,Kankan,2023-03-29,159,433129
CLT_2790,Kadiatou Traoré,Nzérékoré,2022-10-17,90,156101
CLT_2791,Alpha Traoré,Labé,2020-03-21,130,172373
CLT_2792,Mariama Diallo,Labé,2020-12-24,114,280550
CLT_2793,Fanta Doumbouya,Conakry,2023-08-03,196,66097
CLT_2794,Abdoulaye Cissé,Kindia,2020-02-12,164,374821
CLT_2795,Sekou Traoré,Labé,2021-04-19,87,96006
CLT_2796,Salematou Condé,Nzérékoré,2023-12-06,49,304401
CLT_2797,Alpha Baldé,Kindia,2020-11-25,96,475283
CLT_2798,Alpha Keita,Conakry,2023-03-25,22,65339
CLT_2799,Abdoulaye Doumbouya,Kankan,2023-07-31,196,265365
CLT_2800,Fanta Bah,Kankan,2023-07-06,141,427958
CLT_2801,Fatoumata Doumbouya,Nzérékoré,2022-05-03,125,219935
CLT_2802,Kemo Barry,Nzérékoré,2021-01-24,183,281283
CLT_2803,Alpha Bah,Labé,2021-10-30,20,133757
CLT_2804,Nene Barry,Kankan,2021-12-04,89,221118
CLT_2805,Fanta Cissé,Nzérékoré,2023-09-19,59,19523
CLT_2806,Kadiatou Doumbouya,Conakry,2022-10-26,106,174372
CLT_2807,Sekou Keita,Kindia,2020-10-06,55,378520
CLT_2808,Lamine Traoré,Kankan,2023-07-24,87,200901
CLT_2809,Binta Traoré,Labé,2020-04-26,79,261473
CLT_2810,Moussa Barry,Nzérékoré,2023-08-26,143,279602
CLT_2811,Fanta Soumah,Conakry,2021-12-23,140,358274
CLT_2812,Fatoumata Soumah,Conakry,2022-03-31,44,481936
CLT_2813,Mariama Condé,Kankan,2020-03-16,134,92290
CLT_2814,Lamine Touré,Kankan,2020-11-12,130,452167
CLT_2815,Mamadou Traoré,Kankan,2023-10-14,170,27865
CLT_2816,Abdoulaye Keita,Conakry,2021-02-17,195,419744
CLT_2817,Mory Touré,Kankan,2021-09-23,101,295387
CLT_2818,Fatoumata Condé,Kindia,2021-12-25,197,117097
CLT_2819,Ousmane Doumbouya,Conakry,2021-07-30,115,235938
CLT_2820,Fanta Keita,Kankan,2022-08-12,157,332585
CLT_2821,Ibrahima Condé,Kankan,2020-02-19,187,151397
CLT_2822,Mamadou Barry,Nzérékoré,2020-07-04,93,496394
CLT_2823,Fatoumata Barry,Labé,2023-01-18,148,336045
CLT_2824,Abdoulaye Barry,Conakry,2021-12-08,27,458202
CLT_2825,Moussa Condé,Labé,2020-02-22,199,361754
CLT_2826,Mamadou Soumah,Kankan,2022-05-22,25,147133
CLT_2827,Kemo Touré,Kankan,2021-09-29,113,13904
CLT_2828,Mamadou Bangoura,Kankan,2023-06-20,150,109146
CLT_2829,Kadiatou Camara,Conakry,2021-09-10,156,143352
CLT_2830,Abdoulaye Sow,Labé,2023-12-25,178,395490
CLT_2831,Mory Soumah,Labé,2020-07-03,144,69796
CLT_2832,Nene Sylla,Conakry,2023-05-06,59,406316
CLT_2833,Kadiatou Doumbouya,Nzérékoré,2021-04-06,108,455061
CLT_2834,Mariama Baldé,Nzérékoré,2020-04-24,100,369249
CLT_2835,Ibrahima Baldé,Labé,2023-05-15,89,383717
CLT_2836,Kadiatou Camara,Conakry,2020-04-20,188,425518
CLT_2837,Abdoulaye Traoré,Nzérékoré,2023-04-07,180,174627
CLT_2838,Binta Camara,Kindia,2022-02-28,132,165095
CLT_2839,Aissatou Condé,Labé,2021-12-01,84,442539
CLT_2840,Moussa Sow,Kindia,2020-12-02,53,229002
CLT_2841,Mariama Bangoura,Labé,2022-05-18,160,435188
CLT_2842,Alpha Keita,Conakry,2022-04-19,37,202757
CLT_2843,Kadiatou Sow,Kankan,2020-11-22,15,291183
CLT_2844,Fatoumata Soumah,Kankan,2020-03-02,175,229870
CLT_2845,Aissatou Sylla,Kankan,2023-01-03,118,222208
CLT_2846,Mariama Keita,Kankan,2020-09-19,142,436271
CLT_2847,Lamine Soumah,Kankan,2020-07-19,106,155512
CLT_2848,Abdoulaye Keita,Labé,2020-12-31,170,102813
CLT_2849,Alpha Condé,Conakry,2022-05-30,185,269340
CLT_2850,Lamine Soumah,Conakry,2023-11-15,11,60253
CLT_2851,Saran Baldé,Nzérékoré,2022-11-12,192,474973
CLT_2852,Ousmane Barry,Kindia,2021-08-05,70,277436
CLT_2853,Thierno Barry,Labé,2021-12-04,146,415648
CLT_2854,Salematou Sow,Kindia,2020-02-02,180,57774
CLT_2855,Binta Traoré,Kindia,2023-10-23,112,358412
CLT_2856,Nene Sow,Conakry,2020-05-28,63,446719
CLT_2857,Saran Sow,Nzérékoré,2021-06-09,195,210365
CLT_2858,Saran Barry,Nzérékoré,2021-11-15,182,187266
CLT_2859,Saran Keita,Conakry,2023-01-20,131,296456
CLT_2860,Fanta Soumah,Kankan,2020-05-09,76,380550
CLT_2861,Mariama Camara,Nzérékoré,2022-09-24,151,29062
CLT_2862,Abdoulaye Sylla,Labé,2023-02-23,6,421222
CLT_2863,Saran Doumbouya,Kindia,2021-04-15,122,409253
CLT_2864,Abdoulaye Sylla,Conakry,2020-04-18,48,182193
CLT_2865,Sekou Condé,Labé,2021-09-14,162,331564
CLT_2866,Saran Keita,Kankan,2021-07-16,119,410716
CLT_2867,Saran Keita,Nzérékoré,2022-02-19,44,50209
CLT_2868,Moussa Bangoura,Conakry,2023-10-21,20,26101
CLT_2869,Kadiatou Barry,Kindia,2022-04-02,181,235014
CLT_2870,Kadiatou Bah,Kankan,2022-03-27,196,438967
CLT_2871,Fatoumata Bangoura,Kindia,2022-02-23,45,413373
CLT_2872,Ousmane Sylla,Kindia,2020-06-02,80,208921
CLT_2873,Mamadou Sylla,Kindia,2021-01-13,124,211794
CLT_2874,Salematou Doumbouya,Nzérékoré,2020-01-30,177,44409
CLT_2875,Sekou Sow,Labé,2021-05-08,56,49227
CLT_2876,Fanta Traoré,Kankan,2023-03-07,186,15234
CLT_2877,Nene Sylla,Kindia,2023-04-29,163,130631
CLT_2878,Mamadou Condé,Kindia,2021-02-15,111,315820
CLT_2879,Mory Touré,Conakry,2022-09-20,39,327808
CLT_2880,Thierno Traoré,Conakry,2022-09-25,193,359644
CLT_2881,Abdoulaye Baldé,Kindia,2023-06-03,12,293719
CLT_2882,Moussa Soumah,Labé,2021-06-18,97,262189
CLT_2883,Thierno Baldé,Labé,2022-08-07,49,177579
CLT_2884,Aissatou Baldé,Conakry,2020-11-07,68,135877
CLT_2885,Thierno Sow,Labé,2022-12-18,5,370664
CLT_2886,Kemo Bah,Conakry,2020-09-05,81,89228
CLT_2887,Alpha Touré,Labé,2020-02-27,61,475697
CLT_2888,Kadiatou Sylla,Conakry,2023-11-14,89,189304
CLT_2889,Aissatou Touré,Nzérékoré,2021-07-22,130,205806
CLT_2890,Kadiatou Camara,Labé,2022-07-06,118,134670
CLT_2891,Ibrahima Baldé,Conakry,2022-11-15,29,378572
CLT_2892,Mariama Diallo,Conakry,2023-05-28,24,163147
CLT_2893,Aissatou Doumbouya,Labé,2023-04-10,173,215089
CLT_2894,Saran Barry,Labé,2023-02-09,131,124466
CLT_2895,Sekou Sow,Kindia,2021-08-02,147,358937
CLT_2896,Nene Diallo,Labé,2023-05-27,151,177529
CLT_2897,Alpha Condé,Conakry,2022-11-14,154,141443
CLT_2898,Aissatou Bah,Nzérékoré,2022-06-24,85,294587
CLT_2899,Nene Camara,Nzérékoré,2023-09-09,32,61477
CLT_2900,Ibrahima Bangoura,Nzérékoré,2023-03-12,135,174296
CLT_2901,Binta Touré,Conakry,2021-03-28,12,255248
CLT_2902,Mariama Doumbouya,Kindia,2023-10-01,134,109612
CLT_2903,Nene Barry,Kankan,2023-11-20,23,457503
CLT_2904,Mamadou Keita,Kindia,2021-05-28,153,325009
CLT_2905,Aissatou Diallo,Kindia,2021-09-09,21,410707
CLT_2906,Fanta Sow,Conakry,2022-10-30,20,39560
CLT_2907,Kemo Condé,Conakry,2020-01-13,193,405815
CLT_2908,Mariama Bangoura,Kindia,2023-12-19,34,252500
CLT_2909,Binta Sow,Labé,2022-05-30,184,370534
CLT_2910,Mamadou Doumbouya,Labé,2020-11-26,52,161422
CLT_2911,Ibrahima Traoré,Conakry,2023-01-15,36,97477
CLT_2912,Ibrahima Keita,Kindia,2023-01-20,193,30420
CLT_2913,Thierno Soumah,Kindia,2020-04-27,28,471459
CLT_2914,Thierno Diallo,Labé,2022-09-14,162,326535
CLT_2915,Fanta Camara,Conakry,2023-05-22,133,307712
CLT_2916,Kadiatou Cissé,Kankan,2021-03-28,165,65524
CLT_2917,Kemo Doumbouya,Conakry,2023-12-22,68,296848
CLT_2918,Lamine Traoré,Nzérékoré,2023-07-29,66,294961
CLT_2919,Binta Bah,Nzérékoré,2020-09-12,34,255599
CLT_2920,Binta Camara,Conakry,2021-06-20,145,21024
CLT_2921,Mamadou Traoré,Conakry,2021-09-11,31,456210
CLT_2922,Ousmane Condé,Nzérékoré,2023-06-01,116,34399
CLT_2923,Lamine Doumbouya,Labé,2020-04-15,124,324140
CLT_2924,Aissatou Keita,Kindia,2023-08-31,14,307336
CLT_2925,Mariama Diallo,Nzérékoré,2021-12-27,150,53982
CLT_2926,Mariama Doumbouya,Nzérékoré,2023-10-13,122,413948
CLT_2927,Fanta Sylla,Kindia,2023-01-31,97,238519
CLT_2928,Kadiatou Bangoura,Conakry,2023-04-23,107,366695
CLT_2929,Kadiatou Keita,Conakry,2023-11-01,115,308425
CLT_2930,Alpha Doumbouya,Labé,2022-10-06,157,98100
CLT_2931,Mory Soumah,Conakry,2023-10-11,173,390366
CLT_2932,Mariama Barry,Conakry,2020-10-10,12,423528
CLT_2933,Binta Keita,Nzérékoré,2022-05-29,188,186646
CLT_2934,Salematou Baldé,Nzérékoré,2022-07-03,111,456002
CLT_2935,Lamine Keita,Labé,2023-09-26,167,235873
CLT_2936,Kemo Baldé,Kankan,2022-04-27,16,166307
CLT_2937,Lamine Sow,Conakry,2022-09-10,79,347094
CLT_2938,Thierno Sylla,Labé,2021-11-25,83,286288
CLT_2939,Sekou Traoré,Nzérékoré,2022-03-28,33,161473
CLT_2940,Fatoumata Cissé,Kindia,2020-01-23,21,164876
CLT_2941,Lamine Sow,Labé,2022-02-11,190,380065
CLT_2942,Moussa Diallo,Labé,2023-02-23,191,90077
CLT_2943,Thierno Touré,Kindia,2021-09-12,6,140723
CLT_2944,Sekou Keita,Kankan,2020-04-15,158,291316
CLT_2945,Lamine Doumbouya,Kankan,2021-12-29,151,345272
CLT_2946,Salematou Traoré,Labé,2021-05-10,85,316992
CLT_2947,Binta Camara,Kindia,2022-10-18,48,442744
CLT_2948,Fatoumata Keita,Kindia,2020-10-27,23,385146
CLT_2949,Abdoulaye Bangoura,Kankan,2020-04-06,102,159719
CLT_2950,Moussa Barry,Conakry,2020-08-23,141,41196
CLT_2951,Saran Baldé,Kankan,2021-05-14,199,410777
CLT_2952,Aissatou Keita,Conakry,2022-09-30,69,119647
CLT_2953,Kadiatou Diallo,Nzérékoré,2021-03-01,57,276335
CLT_2954,Sekou Keita,Kankan,2023-02-23,118,334378
CLT_2955,Mory Sow,Labé,2023-04-23,65,334867
CLT_2956,Mory Bah,Labé,2020-02-18,154,412129
CLT_2957,Binta Touré,Kankan,2023-09-12,155,464102
CLT_2958,Sekou Diallo,Labé,2021-07-18,34,17441
CLT_2959,Moussa Barry,Labé,2021-02-28,124,10269
CLT_2960,Abdoulaye Doumbouya,Nzérékoré,2023-01-01,50,354241
CLT_2961,Alpha Sow,Nzérékoré,2022-07-02,163,356519
CLT_2962,Kadiatou Cissé,Conakry,2021-04-24,12,51487
CLT_2963,Kemo Baldé,Kankan,2023-08-24,50,48280
CLT_2964,Saran Sow,Nzérékoré,2021-07-13,13,120451
CLT_2965,Kadiatou Touré,Nzérékoré,2021-05-31,10,425581
CLT_2966,Fatoumata Touré,Conakry,2022-10-20,116,125526
CLT_2967,Kemo Diallo,Nzérékoré,2021-03-22,135,405030
CLT_2968,Mamadou Doumbouya,Labé,2021-09-06,139,263063
CLT_2969,Kemo Sylla,Kankan,2021-08-26,126,141930
CLT_2970,Nene Keita,Labé,2021-04-23,170,338191
CLT_2971,Abdoulaye Barry,Kindia,2021-01-19,151,52634
CLT_2972,Moussa Sylla,Kankan,2020-07-10,134,49235
CLT_2973,Saran Baldé,Labé,2022-04-28,163,483521
CLT_2974,Abdoulaye Baldé,Kankan,2022-10-11,16,124416
CLT_2975,Sekou Baldé,Labé,2022-10-24,32,61549
CLT_2976,Kadiatou Sow,Conakry,2023-09-15,163,14421
CLT_2977,Binta Baldé,Nzérékoré,2023-03-22,173,38772
CLT_2978,Binta Baldé,Conakry,2020-07-30,64,98472
CLT_2979,Moussa Touré,Conakry,2020-06-26,163,101132
CLT_2980,Sekou Bah,Nzérékoré,2022-01-24,115,463782
CLT_2981,Nene Sow,Kankan,2022-06-09,22,192386
CLT_2982,Mory Bah,Kindia,2020-08-19,38,29623
CLT_2983,Sekou Cissé,Kindia,2020-10-15,85,29745
CLT_2984,Moussa Sow,Labé,2022-06-01,175,460352
CLT_2985,Moussa Bah,Kindia,2021-01-06,75,456134
CLT_2986,Salematou Sow,Conakry,2023-02-01,150,475690
CLT_2987,Fanta Soumah,Conakry,2021-12-28,129,492793
CLT_2988,Mory Barry,Kankan,2020-08-29,199,250549
CLT_2989,Fanta Bah,Kindia,2022-02-03,169,386895
CLT_2990,Thierno Doumbouya,Kindia,2021-08-16,161,163692
CLT_2991,Lamine Bangoura,Labé,2023-01-04,81,67349
CLT_2992,Kadiatou Baldé,Labé,2021-12-14,90,424287
CLT_2993,Mory Soumah,Kindia,2020-12-02,92,185804
CLT_2994,Saran Cissé,Kindia,2022-12-24,31,149295
CLT_2995,Saran Sylla,Nzérékoré,2023-11-13,186,122876
CLT_2996,Ousmane Doumbouya,Kindia,2022-10-11,101,237757
CLT_2997,Fatoumata Soumah,Kindia,2023-08-04,55,317962
CLT_2998,Ibrahima Camara,Kindia,2023-09-26,17,50575
CLT_2999,Lamine Keita,Kankan,2021-02-17,12,382657
